ASSOCIATIONTYPE,FROMFEATURECLASS,FROMASSETGROUP,FROMASSETTYPE,FROMGLOBALID,FROMTERMINAL,TOFEATURECLASS,TOASSETGROUP,TOASSETTYPE,TOGLOBALID,TOTERMINAL,ISCONTENTVISIBLE
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{047E2F67-8288-418D-A7F2-E713303AB61B},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{43501073-8D00-4D9A-B3D0-D46190AA07B7},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{4BCADFA6-5B6F-484E-B65B-6C5091B8D49C},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{89D2923E-FED4-4B6E-9B5C-16655AA6A968},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{8717CC7A-FE9D-4737-9B51-5D703C00623D},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{36E701E3-CC06-48B7-B99C-53EA9D52D79D},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{416CE7FB-5FD6-4CD9-BC90-31F8015F40B4},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{26B5DB59-04E6-4A07-B696-7B524E9EF210},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{8067153E-EDF4-4054-92A9-B5D19339FC2C},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1B7598BD-1BC8-474F-B5C3-DD1ECA39CC67},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{007E70C3-A48C-4FFF-A2C6-9B41E37726EA},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{47D04D43-E19D-4B27-86F4-39E65D1F32B3},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{1AF4394A-21F1-404F-8600-3F7F93EB4A3D},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1DBA2FBE-EFD8-43F4-BEC6-F1AD5165EB72},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{06248328-2CAE-4A0B-8A6D-52F3B98710F8},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{5C349854-69F5-42B8-B8E5-2143010E36E0},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{0612C685-52E2-471E-AA98-2B8FE15AA3A0},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C816D3F9-4E13-4F9B-B6B7-03CE0BD28F77},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{BF0B0477-A9BD-4D81-A08B-ED4F9762D9E2},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3FC0764F-21B9-4289-A882-22AA577CEE8E},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{4610C355-DCB4-4530-9E06-EFA66F983669},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3FC0764F-21B9-4289-A882-22AA577CEE8E},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{20EC3247-33D5-44CF-A6E9-7801D64C4239},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3FA34729-D9CD-49A9-A722-8859B0F45D25},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{1CB2A7AC-4539-4C00-A708-2824EF6B58A6},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C1F294E5-3B61-41B3-B8DB-184BFA389514},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{2463AAFC-D07C-4835-B38A-12359BC62A55},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1CA658E4-8522-4033-8E6F-99F2A05797A3},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{34C68C89-71BE-4E5D-B4C9-9A11AD1B7304},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1E52DCDE-4089-4088-BEF7-298B67EB011C},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{317A349D-2B90-4140-9D36-987192D0C619},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{40813BAD-51BC-411E-971D-E63D0FEFBFFF},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{B8F9D3C8-F540-40FA-A1DC-8B4F6F255D62},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{FAF19881-B3F4-429A-BF27-AD0261F1A0ED},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{4C71A88E-4869-42FC-8EAE-537C38B9AAF4},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{8D93623D-3765-4077-A5F3-67617AEC7861},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{45C99319-8AFB-4BB3-A382-7A45A3BA1D81},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C8CDA7D6-046F-4D7B-846D-0B1B5C6137BC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{75A637B2-DDD3-45A0-ADD6-24129FEE1AC6},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{0B502820-6D8B-4775-9643-8CC9A17C330F},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{05DA992D-7956-47B2-ACD5-FA73FB5A694B},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{B49AFBC0-08D2-4A25-88C2-80CAD4DBCCC1},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{80318543-FF88-481C-B22C-3E32EE0A7046},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{DABE98F6-B514-40F2-89E7-AE607C945942},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{A0FB3F93-D94B-40FE-95A9-AD7406BD41AD},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{04535C8C-41ED-497F-AAD2-62CC0D2EF442},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{F5A7A103-D378-4ACD-8A7D-C88A83DF2433},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{12F2024E-5995-421F-8405-8EA5047B0ACC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{846ECB38-F1D4-4E34-B4BE-9D8FF48947A4},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{13BC61E1-D3ED-47FC-A597-D63FE59242F6},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{23DA3B44-6660-4AB5-AE2D-21DC8922739F},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{49E8D766-F2A9-40EA-8FB3-C2783C1A0ECB},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{B1A69C6D-1C3B-4820-98DA-AF371FBFAC43},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{23C4506D-6029-4DBD-A7DC-7248A2037003},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{8AFCCB5B-1890-44D7-B7D2-3720CF10E21C},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{04535C8C-41ED-497F-AAD2-62CC0D2EF442},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{3FE8EA44-E4BC-446D-B19D-1359A97139CB},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{A88D3698-F0D8-4A0D-9521-F868F1350EA3},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{16FA01ED-F0E2-4496-A5E8-1FD1CB02A245},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{23C4506D-6029-4DBD-A7DC-7248A2037003},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{4B12B29F-42B7-4460-AA9E-19851C64FB63},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{474A0765-0CDE-4945-8E13-930FF18266DC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{40F91291-E82B-4697-8663-306AF5B5DF60},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1B7598BD-1BC8-474F-B5C3-DD1ECA39CC67},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{CDD23FA1-0ED3-4EC1-8F00-E13F86717000},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{2B812884-9C8F-4CD5-A919-F98B3A26C376},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{29CFB55B-5064-4BA9-8AAA-ED02E9D98329},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{A796AE67-554C-4C9B-B937-3B6EACD6C826},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{97AA7FC3-552A-46A7-9CE5-9F2C485D2126},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F8CFF6C1-37C5-4517-BC06-24C3127F3C09},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{F5561C0A-2F46-400D-9EA7-BD7413387730},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{BCB325D3-49C7-4CD7-AF5A-39E737D33CF8},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{DC2DF79D-4FED-42F0-90BE-A4A770E4F159},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{41003F3F-D643-4A28-85A4-865A4EFDDF85},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{3F7A3CFD-807A-4B6D-BFDC-CC5F71FB43A2},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{41003F3F-D643-4A28-85A4-865A4EFDDF85},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{29509857-B5B4-4C4E-9AC6-318C25418502},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{D441207B-9BE1-4008-A9EF-217ED7EA8A3F},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{25D32183-9647-44E1-A680-2B8AA792BFE0},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{265DABC5-DF56-4D44-89A7-D9770A9B7A0A},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{334E1288-E5EB-42A1-BA0B-152A31E0C7B6},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F0B0D28C-C547-4787-AF67-F31A1FF0AFA1},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{EEE0EF34-961C-4E86-95FF-D8ADF9E5FE71},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{9763438E-0407-4D54-BCF7-382771E21D37},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{EE4DAD0E-0988-4D96-9E51-5300E02D7372},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{47B63DD5-9D16-418D-AE3C-C68E799507B9},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{960F949F-AF2C-4981-83A0-8384520DF6B3},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{2112AB8A-FB0D-4A45-8137-37700591F82B},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{BBA5BFE9-E6B9-48F2-9ADE-E9EFF5930500},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3B2BF14C-DFCB-4695-B6CD-AE36672B2253},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{A676E359-203A-4B38-81B9-34A629156948},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{FAFDA11F-0A81-46FF-9033-E1134C5FCEE5},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{47739A2B-7BB4-495C-8E3D-C47D2DF9599F},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{037578FD-AACC-41AF-9E11-E84B4435413E},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{3D31492E-DF91-4FEB-B02E-B3AD617E3358},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3CCB9199-0A4B-40F0-92FE-888EB618797C},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{6206FB46-6254-4D78-A594-A7CD2652B570},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{80BBCE68-AACE-4265-9490-1D807DD5BA64},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{6C1CAA39-543B-4416-851B-C0B73F54F87D},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F42C39B2-59F6-43BA-B7E2-C8485948B129},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{E3AB36B4-3484-4224-BC5F-9CA44D6564E2},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{6BF06D95-F8E4-4F00-AC5B-0E749E49BAD5},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{126768D8-9DC3-40DD-AB3E-7A3010056162},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1AA59FF3-7F9F-46C0-A489-04D32FA2A735},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{28400C38-7F39-434D-8730-7CCBCD4DA185},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{C8CDA7D6-046F-4D7B-846D-0B1B5C6137BC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{282E9A52-81A3-43A8-878D-0A27860991E7},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{7D987CFC-D757-493D-BAFC-E9DAF4E0A0A2},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{3AEA44BC-0438-40A1-8F26-77045BF1BCA7},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{27F2B632-0833-47A7-BDB9-FD90E638BDFC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{07678C6A-B6FA-4D93-B65A-516B686AAD37},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{27F2B632-0833-47A7-BDB9-FD90E638BDFC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{46AD67EE-01F5-4CAA-8465-EE687A2E1BCF},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{7A2D72F2-5552-4DCC-BC03-75D2A956A501},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{46A258E1-7E38-4004-8422-60895D575CED},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{9CA785E9-93ED-482A-874C-BAF84C8CE61D},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{9E679CAA-DFB6-4CE8-900F-4A8226F31DAC},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{467CCD76-569C-4889-B907-6138BDD78E28},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{5B9FFCD0-60BD-4663-8FF7-5F44305A1C34},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{467CCD76-569C-4889-B907-6138BDD78E28},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{7673B997-B10F-4F9A-B4E9-BA74E2A84AB9},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{84FAD0E3-1542-4D7D-9202-17B412A99840},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{72BBA993-6309-4A03-A123-46564B5195B0},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{22F54ADF-6195-4DE2-BFCF-EAAAEBCBFE00},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{F8337079-24D8-4D3F-B155-63115FF4C915},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3EFDDA26-24EE-4294-909D-B0A79DFE9ACA},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{4075BE73-CA8D-4746-9956-3B20306E18E6},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{3EFDDA26-24EE-4294-909D-B0A79DFE9ACA},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{B8D14E5C-9AB4-4720-A743-581592FD37F5},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{735BC54E-F450-4ED7-B252-DDEABEDBB2AC},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{6AA449CE-9A2D-4D9C-A0C8-50FB7CCA4F99},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{669CD647-B681-46DB-A237-4F1B504A0FB7},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{48890D63-0A63-468C-9057-19D1A1B5570D},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{6677BD02-039D-4DB4-88D0-17A4019297D7},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{02D0D07B-60EA-4638-BBBC-35063DA150CC},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{6677BD02-039D-4DB4-88D0-17A4019297D7},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{CF5145C8-A5F8-425A-A311-EA97DB0A8965},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F9F79525-EFE9-4F04-AB7C-AE13487A0392},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{BCF121A8-4B15-4E6A-844E-FB3C07165B7E},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{F9F79525-EFE9-4F04-AB7C-AE13487A0392},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{6948431D-0929-4BDC-BCF2-0216EF520C01},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{EB532028-C1B3-4BCE-B963-B58C68FE410A},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{61C55476-3010-48AB-85D4-555DDD2904FA},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{1F607577-96C6-4B71-A027-63035DD3B8E7},High,
Junction Junction Connectivity,ElectricDistributionDevice,Fuse,Underground Three Phase Load Break Elbow,{61BFBC06-78FD-45B2-8659-38119A5AED57},Single Terminal,ElectricDistributionDevice,Transformer,Pad Mounted Three Phase,{10A8C567-F009-4478-972C-AAEACC3F6684},High,
